2026-05-25 19:20:29,067 INFO [BACKTEST-RESOLVED] Fetched 1022 closed+resolved markets with validated resolution
2026-05-25 19:20:42,741 INFO [ISOTONIC-CAL] slug=wnba-wsh-tor-2026-05-08 | p_raw=0.3730 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:42,741 INFO [DAMPEN-DETAIL] slug=wnba-wsh-tor-2026-05-08 | p_model_raw=0.3730 -> p_model_calibrated=1.0000 | delta=-0.6270 | price=$0.075 | metaculus=none
2026-05-25 19:20:42,742 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:42,749 INFO [ISOTONIC-CAL] slug=will-a-candidate-from-another-party-win-new-mexico-presidential-election-2024 | p_raw=0.0300 -> p_cal=0.1765 | cluster=usa_politics
2026-05-25 19:20:42,749 INFO [DAMPEN-DETAIL] slug=will-a-candidate-from-another-party-win-new-mexico-presidential-election-2024 | p_model_raw=0.0300 -> p_model_calibrated=0.1765 | delta=-0.1465 | price=$0.010 | metaculus=none
2026-05-25 19:20:42,754 INFO [ISOTONIC-CAL] slug=cbb-alcst-txs-2026-02-26 | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:42,754 INFO [DAMPEN-DETAIL] slug=cbb-alcst-txs-2026-02-26 | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:20:42,756 INFO [ISOTONIC-CAL] slug=ufc-dvalishvili-vs-sandhagen-2025-10-04 | p_raw=0.1534 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:42,756 INFO [DAMPEN-DETAIL] slug=ufc-dvalishvili-vs-sandhagen-2025-10-04 | p_model_raw=0.1534 -> p_model_calibrated=1.0000 | delta=-0.8466 | price=$0.077 | metaculus=none
2026-05-25 19:20:42,756 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:42,831 INFO [ISOTONIC-CAL] slug=cs2-furia-gl1-2026-04-29-map-handicap-away-1pt5 | p_raw=0.0500 -> p_cal=0.0920 | cluster=other
2026-05-25 19:20:42,833 INFO [DAMPEN-DETAIL] slug=cs2-furia-gl1-2026-04-29-map-handicap-away-1pt5 | p_model_raw=0.0500 -> p_model_calibrated=0.0920 | delta=-0.0420 | price=$0.010 | metaculus=none
2026-05-25 19:20:42,833 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:43,895 INFO [ISOTONIC-CAL] slug=mlb-cin-kc-2025-05-28 | p_raw=0.0150 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:43,895 INFO [DAMPEN-DETAIL] slug=mlb-cin-kc-2025-05-28 | p_model_raw=0.0150 -> p_model_calibrated=0.0458 | delta=-0.0308 | price=$0.010 | metaculus=none
2026-05-25 19:20:44,852 INFO [ISOTONIC-CAL] slug=mlb-atl-mil-2025-06-09 | p_raw=0.0878 -> p_cal=0.9921 | cluster=other
2026-05-25 19:20:44,852 INFO [DAMPEN-DETAIL] slug=mlb-atl-mil-2025-06-09 | p_model_raw=0.0878 -> p_model_calibrated=0.9921 | delta=-0.9043 | price=$0.044 | metaculus=none
2026-05-25 19:20:44,852 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:44,854 INFO [BACKTEST-RESOLVED] Analysis progress: 20/1000
2026-05-25 19:20:48,986 INFO [ISOTONIC-CAL] slug=cbb-lamar-no-2026-01-19 | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:48,986 INFO [DAMPEN-DETAIL] slug=cbb-lamar-no-2026-01-19 | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:20:49,521 INFO [ISOTONIC-CAL] slug=mlb-hou-tor-2025-09-11 | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:49,521 INFO [DAMPEN-DETAIL] slug=mlb-hou-tor-2025-09-11 | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:20:49,936 INFO [ISOTONIC-CAL] slug=nfl-hou-lac-2025-12-27-total-39pt5 | p_raw=0.0400 -> p_cal=0.0608 | cluster=other
2026-05-25 19:20:49,936 INFO [DAMPEN-DETAIL] slug=nfl-hou-lac-2025-12-27-total-39pt5 | p_model_raw=0.0400 -> p_model_calibrated=0.0608 | delta=-0.0208 | price=$0.010 | metaculus=none
2026-05-25 19:20:49,936 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:50,010 INFO [ISOTONIC-CAL] slug=how-many-new-us-residential-sales-will-the-u-s-census-bureau-report-for-june-1 | p_raw=0.1200 -> p_cal=0.9921 | cluster=other
2026-05-25 19:20:50,012 INFO [DAMPEN-DETAIL] slug=how-many-new-us-residential-sales-will-the-u-s-census-bureau-report-for-june-1 | p_model_raw=0.1200 -> p_model_calibrated=0.9921 | delta=-0.8721 | price=$0.071 | metaculus=none
2026-05-25 19:20:50,015 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:50,092 INFO [ISOTONIC-CAL] slug=will-palmeiras-beat-al-ahly | p_raw=0.1800 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:50,095 INFO [DAMPEN-DETAIL] slug=will-palmeiras-beat-al-ahly | p_model_raw=0.1800 -> p_model_calibrated=1.0000 | delta=-0.8200 | price=$0.058 | metaculus=none
2026-05-25 19:20:50,095 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:50,218 INFO [ISOTONIC-CAL] slug=cbb-msu-iowa-2025-03-06 | p_raw=0.1500 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:50,218 INFO [DAMPEN-DETAIL] slug=cbb-msu-iowa-2025-03-06 | p_model_raw=0.1500 -> p_model_calibrated=1.0000 | delta=-0.8500 | price=$0.058 | metaculus=none
2026-05-25 19:20:50,219 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:50,491 INFO [ISOTONIC-CAL] slug=will-the-us-strike-colombia-next-731 | p_raw=0.0200 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:50,493 INFO [DAMPEN-DETAIL] slug=will-the-us-strike-colombia-next-731 | p_model_raw=0.0200 -> p_model_calibrated=0.0458 | delta=-0.0258 | price=$0.010 | metaculus=none
2026-05-25 19:20:50,602 INFO [ISOTONIC-CAL] slug=nba-bos-nyk-2025-10-24-spread-home-4pt5 | p_raw=0.3185 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:50,603 INFO [DAMPEN-DETAIL] slug=nba-bos-nyk-2025-10-24-spread-home-4pt5 | p_model_raw=0.3185 -> p_model_calibrated=1.0000 | delta=-0.6815 | price=$0.064 | metaculus=none
2026-05-25 19:20:50,603 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:50,632 INFO [ISOTONIC-CAL] slug=superform-fdv-above-100m-one-day-after-launch | p_raw=0.0150 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:50,632 INFO [DAMPEN-DETAIL] slug=superform-fdv-above-100m-one-day-after-launch | p_model_raw=0.0150 -> p_model_calibrated=0.0458 | delta=-0.0308 | price=$0.010 | metaculus=none
2026-05-25 19:20:51,037 INFO [ISOTONIC-CAL] slug=lib-bol-flu-2026-04-30-total-3pt5 | p_raw=0.0500 -> p_cal=0.0920 | cluster=other
2026-05-25 19:20:51,037 INFO [DAMPEN-DETAIL] slug=lib-bol-flu-2026-04-30-total-3pt5 | p_model_raw=0.0500 -> p_model_calibrated=0.0920 | delta=-0.0420 | price=$0.010 | metaculus=none
2026-05-25 19:20:51,038 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:51,039 INFO [BACKTEST-RESOLVED] Analysis progress: 30/1000
2026-05-25 19:20:55,176 INFO [ISOTONIC-CAL] slug=ucl-ata-bru-2025-09-30-bru | p_raw=0.0500 -> p_cal=0.0920 | cluster=other
2026-05-25 19:20:55,178 INFO [DAMPEN-DETAIL] slug=ucl-ata-bru-2025-09-30-bru | p_model_raw=0.0500 -> p_model_calibrated=0.0920 | delta=-0.0420 | price=$0.010 | metaculus=none
2026-05-25 19:20:55,179 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:55,660 INFO [ISOTONIC-CAL] slug=atp-gueymar-gentzsc-2026-03-28 | p_raw=0.0400 -> p_cal=0.0608 | cluster=other
2026-05-25 19:20:55,660 INFO [DAMPEN-DETAIL] slug=atp-gueymar-gentzsc-2026-03-28 | p_model_raw=0.0400 -> p_model_calibrated=0.0608 | delta=-0.0208 | price=$0.010 | metaculus=none
2026-05-25 19:20:55,660 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:55,761 INFO [ISOTONIC-CAL] slug=cbb-vill-prov-2026-01-13-spread-away-2pt5 | p_raw=0.3660 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:55,761 INFO [DAMPEN-DETAIL] slug=cbb-vill-prov-2026-01-13-spread-away-2pt5 | p_model_raw=0.3660 -> p_model_calibrated=1.0000 | delta=-0.6340 | price=$0.073 | metaculus=none
2026-05-25 19:20:55,761 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:55,831 INFO [ISOTONIC-CAL] slug=epl-cry-ast-2026-01-07-draw | p_raw=0.2500 -> p_cal=1.0000 | cluster=other
2026-05-25 19:20:55,831 INFO [DAMPEN-DETAIL] slug=epl-cry-ast-2026-01-07-draw | p_model_raw=0.2500 -> p_model_calibrated=1.0000 | delta=-0.7500 | price=$0.098 | metaculus=none
2026-05-25 19:20:55,831 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:55,840 INFO [ISOTONIC-CAL] slug=will-mrbeasts-next-video-get-between-25-and-30-million-views-on-day-1-951 | p_raw=0.0200 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:55,842 INFO [DAMPEN-DETAIL] slug=will-mrbeasts-next-video-get-between-25-and-30-million-views-on-day-1-951 | p_model_raw=0.0200 -> p_model_calibrated=0.0458 | delta=-0.0258 | price=$0.010 | metaculus=none
2026-05-25 19:20:56,011 INFO [ISOTONIC-CAL] slug=trump-margin-of-victory-in-new-hampshire-primary-0-2pt5 | p_raw=0.0300 -> p_cal=0.1765 | cluster=usa_politics
2026-05-25 19:20:56,011 INFO [DAMPEN-DETAIL] slug=trump-margin-of-victory-in-new-hampshire-primary-0-2pt5 | p_model_raw=0.0300 -> p_model_calibrated=0.1765 | delta=-0.1465 | price=$0.010 | metaculus=none
2026-05-25 19:20:56,044 INFO [ISOTONIC-CAL] slug=nhl-las-pit-2026-03-01 | p_raw=0.0500 -> p_cal=0.0920 | cluster=other
2026-05-25 19:20:56,044 INFO [DAMPEN-DETAIL] slug=nhl-las-pit-2026-03-01 | p_model_raw=0.0500 -> p_model_calibrated=0.0920 | delta=-0.0420 | price=$0.010 | metaculus=none
2026-05-25 19:20:56,045 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:56,494 INFO [ISOTONIC-CAL] slug=aztec-fdv-above-1pt5b-one-day-after-launch-214-724 | p_raw=0.0200 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:56,494 INFO [DAMPEN-DETAIL] slug=aztec-fdv-above-1pt5b-one-day-after-launch-214-724 | p_model_raw=0.0200 -> p_model_calibrated=0.0458 | delta=-0.0258 | price=$0.010 | metaculus=none
2026-05-25 19:20:56,919 INFO [ISOTONIC-CAL] slug=will-iga-witek-win-the-2026-womens-australian-open | p_raw=0.0500 -> p_cal=0.0920 | cluster=other
2026-05-25 19:20:56,919 INFO [DAMPEN-DETAIL] slug=will-iga-witek-win-the-2026-womens-australian-open | p_model_raw=0.0500 -> p_model_calibrated=0.0920 | delta=-0.0420 | price=$0.010 | metaculus=none
2026-05-25 19:20:56,919 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:20:56,972 INFO [ISOTONIC-CAL] slug=mlb-wsh-sf-2025-08-08 | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:20:56,972 INFO [DAMPEN-DETAIL] slug=mlb-wsh-sf-2025-08-08 | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:20:56,973 INFO [BACKTEST-RESOLVED] Analysis progress: 40/1000
2026-05-25 19:21:00,944 INFO [ISOTONIC-CAL] slug=nba-det-phi-2025-11-09 | p_raw=0.0950 -> p_cal=0.9921 | cluster=other
2026-05-25 19:21:00,944 INFO [DAMPEN-DETAIL] slug=nba-det-phi-2025-11-09 | p_model_raw=0.0950 -> p_model_calibrated=0.9921 | delta=-0.8971 | price=$0.095 | metaculus=none
2026-05-25 19:21:00,944 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:01,022 INFO [ISOTONIC-CAL] slug=will-the-us-next-strike-iran-on-february-4-2026-et | p_raw=0.0100 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:01,022 INFO [DAMPEN-DETAIL] slug=will-the-us-next-strike-iran-on-february-4-2026-et | p_model_raw=0.0100 -> p_model_calibrated=0.0458 | delta=-0.0358 | price=$0.010 | metaculus=none
2026-05-25 19:21:02,267 INFO [ISOTONIC-CAL] slug=will-donald-trump-say-eighth-war-or-eight-wars-during-ukraine-president-events-on-december-28 | p_raw=0.1000 -> p_cal=1.0000 | cluster=usa_politics
2026-05-25 19:21:02,267 INFO [DAMPEN-DETAIL] slug=will-donald-trump-say-eighth-war-or-eight-wars-during-ukraine-president-events-on-december-28 | p_model_raw=0.1000 -> p_model_calibrated=1.0000 | delta=-0.9000 | price=$0.065 | metaculus=none
2026-05-25 19:21:02,457 INFO [ISOTONIC-CAL] slug=elon-musk-bans-apple-devices-at-his-companies | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:02,457 INFO [DAMPEN-DETAIL] slug=elon-musk-bans-apple-devices-at-his-companies | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:21:02,647 INFO [ISOTONIC-CAL] slug=will-the-phoenix-suns-win-the-2025-nba-finals | p_raw=0.0250 -> p_cal=0.0647 | cluster=sports_nba
2026-05-25 19:21:02,650 INFO [DAMPEN-DETAIL] slug=will-the-phoenix-suns-win-the-2025-nba-finals | p_model_raw=0.0250 -> p_model_calibrated=0.0647 | delta=-0.0397 | price=$0.010 | metaculus=none
2026-05-25 19:21:02,650 INFO [CLUSTER-ADJ] sports_nba: -15 to signal_score
2026-05-25 19:21:02,947 INFO [ISOTONIC-CAL] slug=dota-2-xtreme-gaming-vs-nigma-galaxy | p_raw=0.1000 -> p_cal=0.9921 | cluster=other
2026-05-25 19:21:02,947 INFO [DAMPEN-DETAIL] slug=dota-2-xtreme-gaming-vs-nigma-galaxy | p_model_raw=0.1000 -> p_model_calibrated=0.9921 | delta=-0.8921 | price=$0.100 | metaculus=none
2026-05-25 19:21:02,948 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:03,142 INFO [ISOTONIC-CAL] slug=israel-and-saudi-arabia-normalize-relations-before-may | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:03,144 INFO [DAMPEN-DETAIL] slug=israel-and-saudi-arabia-normalize-relations-before-may | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:21:03,225 INFO [ISOTONIC-CAL] slug=cs2-fal2-mnte-2026-05-11-map-handicap-away-1pt5 | p_raw=0.1500 -> p_cal=1.0000 | cluster=other
2026-05-25 19:21:03,225 INFO [DAMPEN-DETAIL] slug=cs2-fal2-mnte-2026-05-11-map-handicap-away-1pt5 | p_model_raw=0.1500 -> p_model_calibrated=1.0000 | delta=-0.8500 | price=$0.085 | metaculus=none
2026-05-25 19:21:03,225 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:03,424 INFO [ISOTONIC-CAL] slug=lal-bar-mad-2025-12-02-total-3pt5 | p_raw=0.0500 -> p_cal=0.0920 | cluster=other
2026-05-25 19:21:03,426 INFO [DAMPEN-DETAIL] slug=lal-bar-mad-2025-12-02-total-3pt5 | p_model_raw=0.0500 -> p_model_calibrated=0.0920 | delta=-0.0420 | price=$0.034 | metaculus=none
2026-05-25 19:21:03,426 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:03,547 INFO [ISOTONIC-CAL] slug=lal-elc-vil-2026-01-03-spread-away-1pt5 | p_raw=0.1200 -> p_cal=0.9921 | cluster=other
2026-05-25 19:21:03,549 INFO [DAMPEN-DETAIL] slug=lal-elc-vil-2026-01-03-spread-away-1pt5 | p_model_raw=0.1200 -> p_model_calibrated=0.9921 | delta=-0.8721 | price=$0.040 | metaculus=none
2026-05-25 19:21:03,549 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:03,550 INFO [BACKTEST-RESOLVED] Analysis progress: 50/1000
2026-05-25 19:21:05,561 INFO [ISOTONIC-CAL] slug=ewc-cs2-gamerlegion-vs-the-mongolz | p_raw=0.0400 -> p_cal=0.0608 | cluster=other
2026-05-25 19:21:05,562 INFO [DAMPEN-DETAIL] slug=ewc-cs2-gamerlegion-vs-the-mongolz | p_model_raw=0.0400 -> p_model_calibrated=0.0608 | delta=-0.0208 | price=$0.010 | metaculus=none
2026-05-25 19:21:05,565 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:07,049 INFO [ISOTONIC-CAL] slug=highest-temperature-in-miami-on-april-26-2026-84-85f | p_raw=0.0200 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:07,050 INFO [DAMPEN-DETAIL] slug=highest-temperature-in-miami-on-april-26-2026-84-85f | p_model_raw=0.0200 -> p_model_calibrated=0.0458 | delta=-0.0258 | price=$0.010 | metaculus=none
2026-05-25 19:21:07,311 INFO [ISOTONIC-CAL] slug=will-the-uae-leave-the-gulf-cooperation-council-by-april-30-2026 | p_raw=0.0050 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:07,312 INFO [DAMPEN-DETAIL] slug=will-the-uae-leave-the-gulf-cooperation-council-by-april-30-2026 | p_model_raw=0.0050 -> p_model_calibrated=0.0458 | delta=-0.0408 | price=$0.010 | metaculus=none
2026-05-25 19:21:07,465 INFO [ISOTONIC-CAL] slug=will-global-temperature-increase-by-between-1pt20-1pt24c-in-january-2025 | p_raw=0.0100 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:07,465 INFO [DAMPEN-DETAIL] slug=will-global-temperature-increase-by-between-1pt20-1pt24c-in-january-2025 | p_model_raw=0.0100 -> p_model_calibrated=0.0458 | delta=-0.0358 | price=$0.010 | metaculus=none
2026-05-25 19:21:07,654 INFO [ISOTONIC-CAL] slug=dota2-nem-rnx-2026-04-14-game1 | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:07,654 INFO [DAMPEN-DETAIL] slug=dota2-nem-rnx-2026-04-14-game1 | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:21:08,569 INFO [ISOTONIC-CAL] slug=cs2-nrg-pssnua-2026-02-08 | p_raw=0.1200 -> p_cal=0.9921 | cluster=other
2026-05-25 19:21:08,569 INFO [DAMPEN-DETAIL] slug=cs2-nrg-pssnua-2026-02-08 | p_model_raw=0.1200 -> p_model_calibrated=0.9921 | delta=-0.8721 | price=$0.050 | metaculus=none
2026-05-25 19:21:08,569 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:08,641 INFO [ISOTONIC-CAL] slug=elon-musk-of-tweets-march-31-april-7-260-279 | p_raw=0.1200 -> p_cal=0.9921 | cluster=other
2026-05-25 19:21:08,641 INFO [DAMPEN-DETAIL] slug=elon-musk-of-tweets-march-31-april-7-260-279 | p_model_raw=0.1200 -> p_model_calibrated=0.9921 | delta=-0.8721 | price=$0.051 | metaculus=none
2026-05-25 19:21:08,641 INFO [CLUSTER-ADJ] other: +15 to signal_score
2026-05-25 19:21:09,077 INFO [ISOTONIC-CAL] slug=will-trump-save-tiktok-in-first-100-days | p_raw=0.1500 -> p_cal=1.0000 | cluster=usa_politics
2026-05-25 19:21:09,077 INFO [DAMPEN-DETAIL] slug=will-trump-save-tiktok-in-first-100-days | p_model_raw=0.1500 -> p_model_calibrated=1.0000 | delta=-0.8500 | price=$0.062 | metaculus=none
2026-05-25 19:21:09,256 INFO [ISOTONIC-CAL] slug=highest-temperature-in-london-on-february-24-2026-13c | p_raw=0.0300 -> p_cal=0.0458 | cluster=other
2026-05-25 19:21:09,256 INFO [DAMPEN-DETAIL] slug=highest-temperature-in-london-on-february-24-2026-13c | p_model_raw=0.0300 -> p_model_calibrated=0.0458 | delta=-0.0158 | price=$0.010 | metaculus=none
2026-05-25 19:21:09,772 INFO [ISOTONIC-CAL] slug=nba-bos-phi-2026-04-26-spread-away-8pt5 | p_raw=0.1200 -> p_cal=0.9932 | cluster=sports_nba
2026-05-25 19:21:09,772 INFO [DAMPEN-DETAIL] slug=nba-bos-phi-2026-04-26-spread-away-8pt5 | p_model_raw=0.1200 -> p_model_calibrated=0.9932 | delta=-0.8732 | price=$0.063 | metaculus=none
2026-05-25 19:21:09,773 INFO [CLUSTER-ADJ] sports_nba: -15 to signal_score
